date,flag,vessels_fishing,fishing_hours
2012-03-04,FLK,16,301.02625
2012-03-05,FLK,12,221.8425
2012-03-06,FLK,14,240.281527778
2012-03-07,FLK,16,296.14625
2012-03-08,FLK,16,268.658611111
2012-03-09,FLK,12,232.899444444
2012-03-10,FLK,17,278.873333333
2012-03-11,FLK,16,323.580277778
2012-03-12,FLK,17,291.188888889
2012-03-13,FLK,16,232.853472222
2012-03-14,FLK,17,319.207777778
2012-03-15,FLK,17,337.94125
2012-03-16,FLK,17,365.693194444
2012-03-17,FLK,18,335.276111111
2012-03-18,FLK,17,328.281388889
2012-03-19,FLK,16,342.977916667
2012-03-20,FLK,14,297.009861111
2012-03-21,FLK,17,291.665555556
2012-03-22,FLK,17,325.510833333
2012-03-23,FLK,17,322.695416667
2012-03-24,FLK,18,338.035277778
2012-03-25,FLK,18,300.565694444
2012-03-26,FLK,16,263.008333333
2012-03-27,FLK,18,342.31625
2012-03-28,FLK,17,314.05625
2012-03-29,FLK,16,241.979166667
2012-03-30,FLK,17,316.723472222
2012-03-31,FLK,17,390.212222222
2012-04-01,FLK,18,399.848194444
2012-04-02,FLK,17,334.703194444
2012-04-03,FLK,16,323.270694444
2012-04-04,FLK,17,353.155833333
2012-04-05,FLK,17,345.540277778
2012-04-06,FLK,16,277.53875
2012-04-07,FLK,16,313.367222222
2012-04-08,FLK,16,334.940138889
2012-04-09,FLK,15,311.729722222
2012-04-10,FLK,16,308.230833333
2012-04-11,FLK,16,338.609444444
2012-04-12,FLK,16,325.652916667
2012-04-13,FLK,16,292.617638889
2012-04-14,FLK,13,188.281388889
2012-04-15,FLK,6,75.7919444444
2012-04-16,FLK,6,81.6648611111
2012-04-17,FLK,6,97.7598611111
2012-04-18,FLK,5,109.6775
2012-04-19,FLK,7,92.6541666667
2012-04-20,FLK,5,105.952916667
2012-04-21,FLK,5,98.1440277778
2012-04-22,FLK,7,146.314027778
2012-04-23,FLK,6,124.712638889
2012-04-24,FLK,6,101.070555556
2012-04-25,FLK,6,122.34
2012-04-26,FLK,5,109.275972222
2012-04-27,FLK,6,105.12875
2012-04-28,FLK,6,119.57375
2012-04-29,FLK,6,116.945
2012-04-30,FLK,6,100.681666667
2012-05-01,FLK,5,76.7656944444
2012-05-02,FLK,5,111.161388889
2012-05-03,FLK,5,108.339027778
2012-05-04,FLK,6,121.484861111
2012-05-05,FLK,6,131.186805556
2012-05-06,FLK,6,124.891527778
2012-05-07,FLK,6,115.076527778
2012-05-08,FLK,6,97.9544444444
2012-05-09,FLK,5,98.4623611111
2012-05-10,FLK,5,93.7522222222
2012-05-11,FLK,4,64.4394444444
2012-05-12,FLK,3,70.5247222222
2012-05-13,FLK,4,84.6768055556
2012-05-14,FLK,4,89.8005555556
2012-05-15,FLK,4,92.3509722222
2012-05-16,FLK,4,94.3856944444
2012-05-17,FLK,4,78.2686111111
2012-05-18,FLK,3,61.7911111111
2012-05-19,FLK,2,36.8984722222
2012-05-20,FLK,3,62.36375
2012-05-21,FLK,3,71.2923611111
2012-05-22,FLK,4,68.4898611111
2012-05-23,FLK,4,79.5043055556
2012-05-24,FLK,4,83.5952777778
2012-05-25,FLK,4,87.7561111111
2012-05-26,FLK,4,96.6544444444
2012-05-27,FLK,4,82.0395833333
2012-05-28,FLK,3,42.6059722222
2012-05-29,FLK,4,63.0968055556
2012-05-30,FLK,4,59.2865277778
2012-05-31,FLK,4,70.3901388889
2012-06-01,FLK,4,85.2826388889
2012-06-02,FLK,4,80.7530555556
2012-06-03,FLK,4,64.8168055556
2012-06-04,FLK,3,44.8354166667
2012-06-05,FLK,4,39.64125
2012-06-06,FLK,3,58.3023611111
2012-06-07,FLK,3,25.2130555556
2012-06-08,FLK,2,38.6072222222
2012-06-09,FLK,1,13.2386111111
2012-06-11,FLK,1,17.9183333333
2012-06-12,FLK,1,12.7740277778
2012-06-13,FLK,2,30.7180555556
2012-06-14,FLK,2,38.5438888889
2012-06-15,FLK,2,50.3708333333
2012-06-16,FLK,2,47.32
2012-06-17,FLK,2,47.0652777778
2012-06-18,FLK,2,47.2420833333
2012-06-19,FLK,3,61.1706944444
2012-06-20,FLK,3,34.8783333333
2012-06-21,FLK,2,37.2954166667
2012-06-22,FLK,1,23.5293055556
2012-06-23,FLK,2,32.3463888889
2012-06-24,FLK,3,56.0751388889
2012-06-25,FLK,3,71.2777777778
2012-06-26,FLK,4,74.7645833333
2012-06-27,FLK,3,66.9718055556
2012-06-28,FLK,3,39.7595833333
2012-06-29,FLK,2,33.5695833333
2012-06-30,FLK,4,93.1543055556
2012-07-01,FLK,4,58.1738888889
2012-07-02,FLK,3,71.5777777778
2012-07-03,FLK,4,96.3125
2012-07-04,FLK,4,82.1438888889
2012-07-05,FLK,4,64.615
2012-07-06,FLK,4,61.72
2012-07-07,FLK,4,89.6408333333
2012-07-08,FLK,4,78.315
2012-07-09,FLK,7,104.520694444
2012-07-10,FLK,8,165.110138889
2012-07-11,FLK,11,154.902638889
2012-07-12,FLK,10,158.695
2012-07-13,FLK,9,163.703194444
2012-07-14,FLK,13,142.254305556
2012-07-15,FLK,17,257.409444444
2012-07-16,FLK,15,240.571805556
2012-07-17,FLK,17,340.775138889
2012-07-18,FLK,16,343.112083333
2012-07-19,FLK,17,367.731527778
2012-07-20,FLK,17,297.579583333
2012-07-21,FLK,15,238.692361111
2012-07-22,FLK,15,305.070277778
2012-07-23,FLK,15,291.426666667
2012-07-24,FLK,16,299.562222222
2012-07-25,FLK,16,247.365416667
2012-07-26,FLK,16,223.976388889
2012-07-27,FLK,16,285.162916667
2012-07-28,FLK,17,282.066666667
2012-07-29,FLK,16,249.669305556
2012-07-30,FLK,15,303.369444444
2012-07-31,FLK,15,316.877361111
2012-08-01,FLK,17,339.764305556
2012-08-02,FLK,17,366.517083333
2012-08-03,FLK,18,351.868611111
2012-08-04,FLK,17,372.268888889
2012-08-05,FLK,17,243.755555556
2012-08-06,FLK,13,148.212361111
2012-08-07,FLK,17,305.833333333
2012-08-08,FLK,18,385.285833333
2012-08-09,FLK,15,353.804166667
2012-08-10,FLK,17,348.755277778
2012-08-11,FLK,16,348.257222222
2012-08-12,FLK,14,338.274722222
2012-08-13,FLK,16,286.606666667
2012-08-14,FLK,16,248.221527778
2012-08-15,FLK,17,319.221527778
2012-08-16,FLK,16,356.709305556
2012-08-17,FLK,17,328.610138889
2012-08-18,FLK,16,294.471527778
2012-08-19,FLK,14,318.657916667
2012-08-20,FLK,15,246.856666667
2012-08-21,FLK,16,258.877083333
2012-08-22,FLK,17,235.136527778
2012-08-23,FLK,16,300.742777778
2012-08-24,FLK,18,370.991527778
2012-08-25,FLK,17,355.344027778
2012-08-26,FLK,18,338.158333333
2012-08-27,FLK,17,272.849444444
2012-08-28,FLK,15,280.746388889
2012-08-29,FLK,16,247.272361111
2012-08-30,FLK,14,207.175416667
2012-08-31,FLK,17,316.569027778
2012-09-01,FLK,17,335.293333333
2012-09-02,FLK,17,259.217083333
2012-09-03,FLK,16,253.367777778
2012-09-04,FLK,15,257.148055556
2012-09-05,FLK,15,300.029027778
2012-09-06,FLK,13,285.259305556
2012-09-07,FLK,14,200.624444444
2012-09-08,FLK,9,161.855555556
2012-09-09,FLK,9,163.772638889
2012-09-10,FLK,10,202.204305556
2012-09-11,FLK,11,200.605416667
2012-09-12,FLK,11,152.562777778
2012-09-13,FLK,12,184.342777778
2012-09-14,FLK,12,241.281388889
2012-09-15,FLK,14,266.347361111
2012-09-16,FLK,14,293.189027778
2012-09-17,FLK,13,242.560833333
2012-09-18,FLK,15,238.836111111
2012-09-19,FLK,16,304.436666667
2012-09-20,FLK,17,307.705972222
2012-09-21,FLK,16,261.630138889
2012-09-22,FLK,12,222.55
2012-09-23,FLK,13,218.486388889
2012-09-24,FLK,14,270.911388889
2012-09-25,FLK,14,319.319166667
2012-09-26,FLK,14,281.673194444
2012-09-27,FLK,14,306.121805556
2012-09-28,FLK,14,286.582638889
2012-09-29,FLK,11,209.788472222
2012-09-30,FLK,8,119.268611111
2012-10-01,FLK,5,108.206111111
2012-10-02,FLK,4,56.6786111111
2012-10-03,FLK,5,101.344722222
2012-10-04,FLK,7,110.188333333
2012-10-05,FLK,6,109.786111111
2012-10-06,FLK,5,93.8638888889
2012-10-07,FLK,5,78.0758333333
2012-10-08,FLK,5,96.1283333333
2012-10-09,FLK,6,116.490833333
2012-10-10,FLK,6,130.964305556
2012-10-11,FLK,5,92.5513888889
2012-10-12,FLK,5,78.0769444444
2012-10-13,FLK,5,77.4059722222
2012-10-14,FLK,5,104.041111111
2012-10-15,FLK,6,47.7116666667
2012-10-16,FLK,1,7.61875
2012-10-17,FLK,6,75.3718055556
2012-10-18,FLK,6,121.161388889
2012-10-19,FLK,6,119.477916667
2012-10-20,FLK,5,83.4583333333
2012-10-21,FLK,5,92.89125
2012-10-22,FLK,5,99.6548611111
2012-10-23,FLK,5,112.671388889
2012-10-24,FLK,5,113.275555556
2012-10-25,FLK,5,99.3648611111
2012-10-26,FLK,5,111.892222222
2012-10-27,FLK,5,116.954722222
2012-10-28,FLK,5,73.6209722222
2012-10-29,FLK,3,67.5616666667
2012-10-30,FLK,4,94.9177777778
2012-10-31,FLK,4,72.8151388889
2012-11-01,FLK,3,71.1738888889
2012-11-02,FLK,3,63.0830555556
2012-11-03,FLK,3,58.8244444444
2012-11-04,FLK,3,49.6870833333
2012-11-05,FLK,4,58.6025
2012-11-06,FLK,2,32.4527777778
2012-11-07,FLK,3,69.8180555556
2012-11-08,FLK,3,32.2204166667
2012-11-09,FLK,1,4.58930555556
2012-11-10,FLK,1,1.52486111111
2012-11-12,FLK,1,23.5888888889
2012-11-13,FLK,1,9.14736111111
2012-11-14,FLK,1,12.9016666667
2012-11-15,FLK,1,9.16527777778
2012-11-16,FLK,1,19.0366666667
2012-11-17,FLK,1,18.9547222222
2012-11-18,FLK,1,17.1972222222
2012-11-19,FLK,2,43.4258333333
2012-11-20,FLK,2,47.5088888889
2012-11-21,FLK,2,48.2113888889
2012-11-22,FLK,2,40.4548611111
2012-11-23,FLK,2,26.1570833333
2012-11-24,FLK,1,18.9731944444
2012-11-25,FLK,1,13.6751388889
2012-11-26,FLK,1,20.9191666667
2012-11-27,FLK,1,24.5206944444
2012-11-28,FLK,1,23.7475
2012-11-29,FLK,2,33.4519444444
2012-11-30,FLK,2,50.56125
2012-12-01,FLK,2,47.4427777778
2012-12-02,FLK,2,47.0473611111
2012-12-03,FLK,2,48.6379166667
2012-12-04,FLK,2,41.7495833333
2012-12-05,FLK,2,32.9023611111
2012-12-06,FLK,2,46.1419444444
2012-12-07,FLK,2,28.4122222222
2012-12-08,FLK,1,27.0273611111
2012-12-09,FLK,1,26.1461111111
2012-12-10,FLK,1,7.69805555556
2012-12-11,FLK,1,21.3863888889
2012-12-12,FLK,1,26.1105555556
2012-12-13,FLK,1,22.4236111111
2012-12-14,FLK,1,21.9851388889
2012-12-15,FLK,1,23.5663888889
2012-12-16,FLK,3,28.4720833333
2012-12-17,FLK,3,72.3195833333
2012-12-18,FLK,3,68.3109722222
2012-12-19,FLK,3,71.5781944444
2012-12-20,FLK,3,70.4148611111
2012-12-21,FLK,3,71.2658333333
2012-12-22,FLK,3,42.4002777778
2012-12-23,FLK,3,41.7883333333
2012-12-24,FLK,3,28.0125
2012-12-25,FLK,3,57.3343055556
2012-12-26,FLK,3,64.2279166667
2012-12-27,FLK,3,52.0313888889
2012-12-28,FLK,3,43.8859722222
2012-12-29,FLK,3,46.0240277778
2012-12-30,FLK,3,63.2754166667
2012-12-31,FLK,3,42.0484722222
2013-01-01,FLK,3,59.6658333333
2013-01-02,FLK,3,64.6115277778
2013-01-03,FLK,3,62.4895833333
2013-01-04,FLK,3,65.8084722222
2013-01-05,FLK,3,67.5420833333
2013-01-06,FLK,3,49.7551388889
2013-01-07,FLK,3,54.5425
2013-01-08,FLK,2,41.6093055556
2013-01-09,FLK,2,35.0058333333
2013-01-10,FLK,2,26.5666666667
2013-01-11,FLK,2,27.1005555556
2013-01-12,FLK,3,47.3219444444
2013-01-13,FLK,2,37.2045833333
2013-01-14,FLK,2,25.1033333333
2013-01-15,FLK,1,24.5504166667
2013-01-16,FLK,1,23.4901388889
2013-01-17,FLK,2,35.4716666667
2013-01-18,FLK,2,35.2225
2013-01-19,FLK,1,29.6986111111
2013-01-20,FLK,3,24.6123611111
2013-01-21,FLK,2,35.6704166667
2013-01-22,FLK,2,38.4915277778
2013-01-23,FLK,1,24.3608333333
2013-01-24,FLK,3,47.4584722222
2013-01-25,FLK,3,51.6934722222
2013-01-26,FLK,4,77.0684722222
2013-01-27,FLK,7,74.6044444444
2013-01-28,FLK,8,134.992638889
2013-01-29,FLK,8,162.895
2013-01-30,FLK,10,161.666527778
2013-01-31,FLK,7,89.7095833333
2013-02-01,FLK,4,64.8388888889
2013-02-02,FLK,5,74.0273611111
2013-02-03,FLK,5,48.6666666667
2013-02-04,FLK,10,135.125694444
2013-02-05,FLK,10,160.155555556
2013-02-06,FLK,7,77.8527777778
2013-02-07,FLK,6,84.5672222222
2013-02-08,FLK,6,108.652361111
2013-02-09,FLK,8,132.8175
2013-02-10,FLK,10,187.222083333
2013-02-11,FLK,12,239.584583333
2013-02-12,FLK,15,300.119166667
2013-02-13,FLK,13,186.850138889
2013-02-14,FLK,13,189.026388889
2013-02-15,FLK,14,198.8675
2013-02-16,FLK,12,238.56
2013-02-17,FLK,14,226.153888889
2013-02-18,FLK,13,202.077916667
2013-02-19,FLK,14,235.826944444
2013-02-20,FLK,15,212.216666667
2013-02-21,FLK,15,240.363888889
2013-02-22,FLK,8,96.8470833333
2013-02-23,FLK,6,55.0122222222
2013-02-24,FLK,12,123.02
2013-02-25,FLK,12,116.174583333
2013-02-26,FLK,15,260.258333333
2013-02-27,FLK,16,310.299444444
2013-02-28,FLK,16,331.499444444
2013-03-01,FLK,16,281.442361111
2013-03-02,FLK,16,333.020694444
2013-03-03,FLK,16,339.373194444
2013-03-04,FLK,16,364.536944444
2013-03-05,FLK,16,310.754444444
2013-03-06,FLK,16,369.852222222
2013-03-07,FLK,15,331.06625
2013-03-08,FLK,16,357.581111111
2013-03-09,FLK,17,359.781527778
2013-03-10,FLK,17,355.873333333
2013-03-11,FLK,17,282.607361111
2013-03-12,FLK,13,252.649722222
2013-03-13,FLK,15,309.358472222
2013-03-14,FLK,14,302.345833333
2013-03-15,FLK,16,336.507083333
2013-03-16,FLK,16,328.238472222
2013-03-17,FLK,17,289.313611111
2013-03-18,FLK,18,302.57875
2013-03-19,FLK,17,335.948194444
2013-03-20,FLK,16,317.496111111
2013-03-21,FLK,16,307.227777778
2013-03-22,FLK,17,354.256805556
2013-03-23,FLK,17,302.198888889
2013-03-24,FLK,18,288.83375
2013-03-25,FLK,16,258.403055556
2013-03-26,FLK,16,298.730833333
2013-03-27,FLK,15,313.206111111
2013-03-28,FLK,16,247.347083333
2013-03-29,FLK,14,206.689027778
2013-03-30,FLK,16,269.506527778
2013-03-31,FLK,16,289.729861111
2013-04-01,FLK,16,293.316805556
2013-04-02,FLK,16,324.178333333
2013-04-03,FLK,15,255.728611111
2013-04-04,FLK,16,280.492916667
2013-04-05,FLK,17,238.693472222
2013-04-06,FLK,16,274.752361111
2013-04-07,FLK,17,264.76625
2013-04-08,FLK,17,286.863611111
2013-04-09,FLK,17,349.144166667
2013-04-10,FLK,17,328.958611111
2013-04-11,FLK,17,332.05
2013-04-12,FLK,17,314.751666667
2013-04-13,FLK,14,265.051388889
2013-04-14,FLK,12,164.028888889
2013-04-15,FLK,5,70.70125
2013-04-16,FLK,6,100.556388889
2013-04-17,FLK,8,145.310277778
2013-04-18,FLK,7,120.679305556
2013-04-19,FLK,7,121.25625
2013-04-20,FLK,7,142.384444444
2013-04-21,FLK,7,147.993333333
2013-04-22,FLK,8,137.508333333
2013-04-23,FLK,8,166.446805556
2013-04-24,FLK,7,163.745555556
2013-04-25,FLK,7,155.591111111
2013-04-26,FLK,7,157.962916667
2013-04-27,FLK,7,157.724305556
2013-04-28,FLK,7,147.718888889
2013-04-29,FLK,6,131.012638889
2013-04-30,FLK,6,121.98625
2013-05-01,FLK,6,100.311388889
2013-05-02,FLK,5,98.6733333333
2013-05-03,FLK,5,106.921805556
2013-05-04,FLK,6,94.9473611111
2013-05-05,FLK,6,88.34
2013-05-06,FLK,6,80.1580555556
2013-05-07,FLK,4,67.4963888889
2013-05-08,FLK,5,97.5305555556
2013-05-09,FLK,5,96.3773611111
2013-05-10,FLK,5,90.3059722222
2013-05-11,FLK,4,53.2486111111
2013-05-12,FLK,4,77.9361111111
2013-05-13,FLK,4,93.5945833333
2013-05-14,FLK,4,74.1186111111
2013-05-15,FLK,4,72.1384722222
2013-05-16,FLK,4,74.4193055556
2013-05-17,FLK,3,61.1622222222
2013-05-18,FLK,3,67.4022222222
2013-05-19,FLK,3,62.9031944444
2013-05-20,FLK,3,52.7134722222
2013-05-21,FLK,3,66.1726388889
2013-05-22,FLK,3,63.1195833333
2013-05-23,FLK,4,68.3044444444
2013-05-24,FLK,6,92.7629166667
2013-05-25,FLK,3,72.3966666667
2013-05-26,FLK,3,72.1626388889
2013-05-27,FLK,3,72.2236111111
2013-05-28,FLK,3,66.0859722222
2013-05-29,FLK,4,69.6444444444
2013-05-30,FLK,4,31.39125
2013-05-31,FLK,4,7.68333333333
2013-06-01,FLK,3,73.7997222222
2013-06-02,FLK,5,105.1625
2013-06-03,FLK,5,90.1408333333
2013-06-04,FLK,5,86.0501388889
2013-06-05,FLK,4,81.6611111111
2013-06-06,FLK,4,83.8676388889
2013-06-07,FLK,3,29.5130555556
2013-06-08,FLK,2,39.3886111111
2013-06-09,FLK,3,37.1813888889
2013-06-10,FLK,2,21.62125
2013-06-11,FLK,2,22.4348611111
2013-06-12,FLK,1,0.906805555556
2013-06-14,FLK,1,2.34208333333
2013-06-15,FLK,1,22.7584722222
2013-06-16,FLK,1,25.1995833333
2013-06-17,FLK,3,33.7101388889
2013-06-18,FLK,3,44.5405555556
2013-06-19,FLK,3,54.9822222222
2013-06-20,FLK,1,16.3536111111
2013-06-23,FLK,1,10.62125
2013-06-24,FLK,2,42.2481944444
2013-06-25,FLK,2,29.3126388889
2013-06-26,FLK,3,40.8298611111
2013-06-27,FLK,3,56.2794444444
2013-06-28,FLK,4,67.1668055556
2013-06-29,FLK,4,61.9179166667
2013-06-30,FLK,4,91.8943055556
2013-07-01,FLK,4,82.7954166667
2013-07-02,FLK,4,81.1922222222
2013-07-03,FLK,5,100.871388889
2013-07-04,FLK,5,82.0552777778
2013-07-05,FLK,5,71.9225
2013-07-06,FLK,4,78.6911111111
2013-07-07,FLK,6,111.411805556
2013-07-08,FLK,8,151.644861111
2013-07-09,FLK,8,168.692916667
2013-07-10,FLK,9,185.934305556
2013-07-11,FLK,9,136.260416667
2013-07-12,FLK,9,138.269444444
2013-07-13,FLK,5,92.0936111111
2013-07-14,FLK,13,184.974166667
2013-07-15,FLK,15,250.803055556
2013-07-16,FLK,14,209.442361111
2013-07-17,FLK,12,125.714305556
2013-07-18,FLK,13,245.901944444
2013-07-19,FLK,14,265.719722222
2013-07-20,FLK,13,221.195694444
2013-07-21,FLK,16,265.576805556
2013-07-22,FLK,16,274.43625
2013-07-23,FLK,16,324.4125
2013-07-24,FLK,16,316.089305556
2013-07-25,FLK,16,284.498888889
2013-07-26,FLK,17,309.284861111
2013-07-27,FLK,16,320.181666667
2013-07-28,FLK,17,339.184305556
2013-07-29,FLK,17,292.509166667
2013-07-30,FLK,16,282.960972222
2013-07-31,FLK,16,278.896111111
2013-08-01,FLK,15,264.932916667
2013-08-02,FLK,15,298.509861111
2013-08-03,FLK,17,323.37625
2013-08-04,FLK,17,287.509861111
2013-08-05,FLK,17,268.912777778
2013-08-06,FLK,17,306.281944444
2013-08-07,FLK,17,348.5875
2013-08-08,FLK,16,266.152083333
2013-08-09,FLK,15,212.245694444
2013-08-10,FLK,14,277.534583333
2013-08-11,FLK,15,221.998194444
2013-08-12,FLK,14,209.141805556
2013-08-13,FLK,15,219.339166667
2013-08-14,FLK,16,312.549583333
2013-08-15,FLK,15,313.7225
2013-08-16,FLK,17,340.973333333
2013-08-17,FLK,16,324.776111111
2013-08-18,FLK,17,296.009305556
2013-08-19,FLK,17,328.627222222
2013-08-20,FLK,18,343.881944444
2013-08-21,FLK,18,360.342083333
2013-08-22,FLK,18,353.378055556
2013-08-23,FLK,17,276.125972222
2013-08-24,FLK,16,301.581666667
2013-08-25,FLK,17,375.10625
2013-08-26,FLK,16,313.175694444
2013-08-27,FLK,15,264.494583333
2013-08-28,FLK,16,290.662083333
2013-08-29,FLK,13,301.568611111
2013-08-30,FLK,15,266.371111111
2013-08-31,FLK,15,317.049861111
2013-09-01,FLK,15,285.744027778
2013-09-02,FLK,17,282.680138889
2013-09-03,FLK,17,359.650972222
2013-09-04,FLK,17,367.397916667
2013-09-05,FLK,17,317.560555556
2013-09-06,FLK,17,305.048333333
2013-09-07,FLK,16,265.167916667
2013-09-08,FLK,16,371.949444444
2013-09-09,FLK,16,332.241944444
2013-09-10,FLK,16,256.953055556
2013-09-11,FLK,15,323.859305556
2013-09-12,FLK,16,326.455277778
2013-09-13,FLK,16,295.411527778
2013-09-14,FLK,15,275.26625
2013-09-15,FLK,16,321.886111111
2013-09-16,FLK,16,337.369305556
2013-09-17,FLK,16,352.759583333
2013-09-18,FLK,16,321.495416667
2013-09-19,FLK,16,300.772222222
2013-09-20,FLK,16,285.788888889
2013-09-21,FLK,17,266.490833333
2013-09-22,FLK,16,323.204305556
2013-09-23,FLK,16,307.517638889
2013-09-24,FLK,16,307.168333333
2013-09-25,FLK,15,315.229166667
2013-09-26,FLK,14,300.995138889
2013-09-27,FLK,14,307.519166667
2013-09-28,FLK,15,307.235416667
2013-09-29,FLK,16,293.805277778
2013-09-30,FLK,16,248.961388889
2013-10-01,FLK,5,58.9380555556
2013-10-02,FLK,6,109.436111111
2013-10-03,FLK,5,114.865555556
2013-10-04,FLK,7,113.926666667
2013-10-05,FLK,8,151.698194444
2013-10-06,FLK,8,168.949166667
2013-10-07,FLK,8,137.854166667
2013-10-08,FLK,6,141.245
2013-10-09,FLK,7,167.05875
2013-10-10,FLK,7,148.314305556
2013-10-11,FLK,5,94.0166666667
2013-10-12,FLK,3,70.6070833333
2013-10-13,FLK,4,84.6240277778
2013-10-14,FLK,4,81.7177777778
2013-10-15,FLK,4,79.8627777778
2013-10-16,FLK,3,71.0394444444
2013-10-17,FLK,3,74.6944444444
2013-10-18,FLK,3,57.8741666667
2013-10-19,FLK,3,59.9452777778
2013-10-20,FLK,3,60.0120833333
2013-10-21,FLK,4,51.1404166667
2013-10-22,FLK,4,60.825
2013-10-23,FLK,4,63.5466666667
2013-10-24,FLK,4,71.5647222222
2013-10-25,FLK,4,79.3988888889
2013-10-26,FLK,3,54.8511111111
2013-10-27,FLK,3,66.70125
2013-10-28,FLK,3,70.4233333333
2013-10-29,FLK,3,72.1086111111
2013-10-30,FLK,3,58.4863888889
2013-10-31,FLK,2,47.7891666667
2013-11-01,FLK,3,47.0688888889
2013-11-02,FLK,2,39.1076388889
2013-11-03,FLK,3,54.1552777778
2013-11-04,FLK,3,57.9968055556
2013-11-05,FLK,4,63.6945833333
2013-11-06,FLK,4,78.1301388889
2013-11-07,FLK,4,53.7175
2013-11-08,FLK,4,77.3281944444
2013-11-09,FLK,4,76.1358333333
2013-11-10,FLK,4,65.5075
2013-11-11,FLK,4,94.5879166667
2013-11-12,FLK,4,101.259583333
2013-11-13,FLK,4,88.3486111111
2013-11-14,FLK,4,63.3631944444
2013-11-15,FLK,3,29.6533333333
2013-11-16,FLK,4,36.9426388889
2013-11-17,FLK,4,95.3284722222
2013-11-18,FLK,4,86.3106944444
2013-11-19,FLK,4,86.3873611111
2013-11-20,FLK,4,75.5830555556
2013-11-21,FLK,2,43.9956944444
2013-11-22,FLK,2,50.1793055556
2013-11-23,FLK,2,42.0995833333
2013-11-24,FLK,1,20.7230555556
2013-11-25,FLK,1,27.8566666667
2013-11-26,FLK,2,29.1890277778
2013-11-27,FLK,2,42.4934722222
2013-11-28,FLK,2,36.3556944444
2013-11-29,FLK,1,21.9527777778
2013-11-30,FLK,1,14.3501388889
2013-12-01,FLK,3,53.9380555556
2013-12-02,FLK,2,47.8002777778
2013-12-03,FLK,2,47.0255555556
2013-12-04,FLK,2,37.6048611111
2013-12-05,FLK,2,52.4384722222
2013-12-06,FLK,2,46.2525
2013-12-07,FLK,1,23.5111111111
2013-12-08,FLK,2,51.1275
2013-12-09,FLK,2,15.8227777778
2013-12-10,FLK,1,23.5069444444
2013-12-11,FLK,1,25.1084722222
2013-12-13,FLK,1,23.5140277778
2013-12-14,FLK,1,23.4958333333
2013-12-15,FLK,1,25.0563888889
2013-12-16,FLK,1,23.5125
2013-12-17,FLK,1,23.4997222222
2013-12-18,FLK,1,25.0801388889
2013-12-19,FLK,1,19.1198611111
2013-12-20,FLK,1,19.1213888889
2013-12-21,FLK,1,23.5902777778
2013-12-22,FLK,1,22.0856944444
2013-12-23,FLK,1,22.1504166667
2013-12-24,FLK,1,2.59361111111
2013-12-25,FLK,1,17.1838888889
2013-12-26,FLK,1,16.9795833333
2013-12-27,FLK,1,0.676111111111
2013-12-28,FLK,1,16.7438888889
2013-12-29,FLK,1,14.7723611111
2013-12-30,FLK,1,22.1570833333
2013-12-31,FLK,1,6.00833333333
2014-01-01,FLK,1,23.3373611111
2014-01-02,FLK,1,24.9097222222
2014-01-03,FLK,1,17.3702777778
2014-01-04,FLK,1,23.3043055556
2014-01-05,FLK,1,23.3343055556
2014-01-06,FLK,1,22.60875
2014-01-07,FLK,1,10.955
2014-01-08,FLK,1,24.1379166667
2014-01-09,FLK,1,11.7973611111
2014-01-12,FLK,1,0.07375
2014-01-13,FLK,1,4.93430555556
2014-01-14,FLK,1,11.7527777778
2014-01-15,FLK,1,21.2923611111
2014-01-16,FLK,1,12.7152777778
2014-01-17,FLK,1,17.1608333333
2014-01-19,FLK,1,8.16597222222
2014-01-20,FLK,1,11.2251388889
2014-01-21,FLK,1,4.89555555556
2014-01-22,FLK,1,7.01083333333
2014-01-23,FLK,1,11.1680555556
2014-01-24,FLK,1,8.23791666667
2014-01-25,FLK,2,11.8263888889
2014-01-26,FLK,1,13.6120833333
2014-01-27,FLK,3,38.1030555556
2014-01-28,FLK,2,37.5186111111
2014-01-29,FLK,4,66.6605555556
2014-01-30,FLK,5,56.2931944444
2014-01-31,FLK,4,50.4370833333
2014-02-01,FLK,3,60.3751388889
2014-02-02,FLK,6,102.223611111
2014-02-03,FLK,8,122.165
2014-02-04,FLK,7,123.631111111
2014-02-05,FLK,9,154.012777778
2014-02-06,FLK,9,126.195138889
2014-02-07,FLK,6,100.032638889
2014-02-08,FLK,7,83.6419444444
2014-02-09,FLK,4,58.4259722222
2014-02-10,FLK,6,109.250416667
2014-02-11,FLK,4,70.4934722222
2014-02-12,FLK,4,84.7622222222
2014-02-13,FLK,5,77.0019444444
2014-02-14,FLK,4,71.2929166667
2014-02-15,FLK,4,73.0348611111
2014-02-16,FLK,8,92.3047222222
2014-02-17,FLK,11,138.653194444
2014-02-18,FLK,11,185.145555556
2014-02-19,FLK,7,105.281805556
2014-02-20,FLK,6,107.837222222
2014-02-21,FLK,10,116.819027778
2014-02-22,FLK,6,72.42875
2014-02-23,FLK,7,52.21
